ID,SciName,Name,Total,IdUbication,Ubication,Lat,Long,Date
OBS1377907441,Ardea alba,Great Egret,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1328887197,Limosa lapponica,Bar-tailed Godwit,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1339656429,Passer domesticus,House Sparrow,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1440596615,Ardea cinerea,Gray Heron,8,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1375908524,Thalasseus sandvicensis,Sandwich Tern,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1390635361,Saxicola rubicola,European Stonechat,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1380919821,Anthus spinoletta,Water Pipit,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1385779040,Carduelis carduelis,European Goldfinch,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1387039233,Phylloscopus collybita,Common Chiffchaff,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1376726519,Calidris pugnax,Ruff,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1412299867,Circus aeruginosus,Eurasian Marsh-Harrier,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1441908895,Tringa totanus,Common Redshank,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1331405105,Egretta garzetta,Little Egret,7,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1390707810,Bubulcus ibis,Cattle Egret,8,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1407737332,Phoenicurus ochruros,Black Redstart,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1354388601,Tringa nebularia,Common Greenshank,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1338572169,Chroicocephalus genei,Slender-billed Gull,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1360948912,Cettia cetti,Cetti's Warbler,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1319600282,Falco tinnunculus,Eurasian Kestrel,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1639470429,Motacilla alba,White Wagtail,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1427456107,Himantopus himantopus,Black-winged Stilt,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1319641463,Calidris minuta,Little Stint,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1319656880,Erithacus rubecula,European Robin,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1354774981,Ardea cinerea,Gray Heron,8,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1340590758,Curruca melanocephala,Sardinian Warbler,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1380466360,Chroicocephalus genei,Slender-billed Gull,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1326632423,Turdus merula,Eurasian Blackbird,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1402002583,Chloris chloris,European Greenfinch,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1375328838,Curruca melanocephala,Sardinian Warbler,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1310825974,Phalacrocorax carbo,Great Cormorant,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1324177686,Egretta garzetta,Little Egret,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1438725160,Chroicocephalus genei,Slender-billed Gull,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1353550350,Charadrius alexandrinus,Kentish Plover,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1402002693,Carduelis carduelis,European Goldfinch,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1328690296,Phoenicopterus roseus,Greater Flamingo,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1351223127,Egretta garzetta,Little Egret,7,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1357337119,Anas platyrhynchos,Mallard,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1351116029,Curruca melanocephala,Sardinian Warbler,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1390131277,Ardea alba,Great Egret,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1351055941,Tadorna tadorna,Common Shelduck,9,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1381793666,Ardea alba,Great Egret,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1447757102,Limosa lapponica,Bar-tailed Godwit,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1348269161,Phylloscopus collybita,Common Chiffchaff,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1356681371,Passer domesticus,House Sparrow,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1580888831,Tringa nebularia,Common Greenshank,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1412091994,Saxicola rubicola,European Stonechat,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1421239349,Charadrius hiaticula,Common Ringed Plover,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1415973265,Phoenicopterus roseus,Greater Flamingo,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1337565533,Erithacus rubecula,European Robin,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1402024609,Saxicola rubicola,European Stonechat,8,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1307272530,Phoenicopterus roseus,Greater Flamingo,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1333280592,Charadrius alexandrinus,Kentish Plover,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1383569208,Phoenicurus ochruros,Black Redstart,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1333412437,Tringa nebularia,Common Greenshank,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1384264159,Pluvialis squatarola,Black-bellied Plover,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1347511774,Tringa ochropus,Green Sandpiper,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1372027948,Ardea cinerea,Gray Heron,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1373568550,Falco tinnunculus,Eurasian Kestrel,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1406753165,Phalacrocorax carbo,Great Cormorant,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1404564566,Lanius meridionalis,Iberian Gray Shrike,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1433631985,Motacilla alba,White Wagtail,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1358054428,Turdus merula,Eurasian Blackbird,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1407111689,Tringa ochropus,Green Sandpiper,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1427135005,Hieraaetus pennatus,Booted Eagle,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1437363550,Ptyonoprogne rupestris,Eurasian Crag-Martin,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1345735102,Charadrius hiaticula,Common Ringed Plover,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1381768586,Falco tinnunculus,Eurasian Kestrel,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1323263011,Anas platyrhynchos,Mallard,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1362915554,Phalacrocorax carbo,Great Cormorant,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1338203635,Calidris ferruginea,Curlew Sandpiper,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1316917803,Burhinus oedicnemus,Eurasian Thick-knee,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1340163544,Himantopus himantopus,Black-winged Stilt,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1352532181,Charadrius alexandrinus,Kentish Plover,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1397328498,Hieraaetus pennatus,Booted Eagle,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1443635047,Turdus merula,Eurasian Blackbird,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1319600293,Galerida cristata,Crested Lark,6,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1345493253,Alcedo atthis,Common Kingfisher,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1314315985,Calidris ferruginea,Curlew Sandpiper,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1441032862,Emberiza schoeniclus,Reed Bunting,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1403478180,Circus aeruginosus,Eurasian Marsh-Harrier,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1387111671,Phylloscopus collybita,Common Chiffchaff,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1383914091,Saxicola rubicola,European Stonechat,7,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1342053438,Phalacrocorax carbo,Great Cormorant,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1324177706,Tadorna tadorna,Common Shelduck,10,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1321326538,Chloris chloris,European Greenfinch,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1407731465,Larus michahellis,Yellow-legged Gull,6,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1310384028,Hirundo rustica,Barn Swallow,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1336722192,Turdus merula,Eurasian Blackbird,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1410360501,Anthus pratensis,Meadow Pipit,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1399098507,Falco tinnunculus,Eurasian Kestrel,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1310344197,Streptopelia decaocto,Eurasian Collared-Dove,6,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1318123078,Galerida cristata,Crested Lark,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1310826490,Chroicocephalus ridibundus,Black-headed Gull,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1391672135,Sturnus vulgaris,European Starling,6,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1402002594,Calidris alpina,Dunlin,17,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1403712879,Egretta garzetta,Little Egret,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1390963610,Lanius meridionalis,Iberian Gray Shrike,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1320775955,Phoenicurus ochruros,Black Redstart,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1395877167,Charadrius hiaticula,Common Ringed Plover,23,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1355862300,Charadrius alexandrinus,Kentish Plover,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1433179263,Podiceps nigricollis,Eared Grebe,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1405330698,Ardea cinerea,Gray Heron,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1316688212,Bubulcus ibis,Cattle Egret,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1390815042,Gallinago gallinago,Common Snipe,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1372708221,Cisticola juncidis,Zitting Cisticola,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1331041307,Himantopus himantopus,Black-winged Stilt,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,15/11/2021
OBS1355862312,Ardea cinerea,Gray Heron,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,16/11/2021
OBS1349569130,Phoenicopterus roseus,Greater Flamingo,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,16/11/2021
OBS1427456114,Calidris alpina,Dunlin,10,L5170186,Rambla del Albujón,377.160.867,-0.8596158,16/11/2021
OBS1348508934,Alcedo atthis,Common Kingfisher,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,16/11/2021
OBS1442302879,Charadrius alexandrinus,Kentish Plover,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,16/11/2021
OBS1402002526,Tringa nebularia,Common Greenshank,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,16/11/2021
OBS1387807429,Charadrius hiaticula,Common Ringed Plover,5,L5170186,Rambla del Albujón,377.160.867,-0.8596158,16/11/2021
OBS1437375072,Arenaria interpres,Ruddy Turnstone,23,L5170186,Rambla del Albujón,377.160.867,-0.8596158,16/11/2021
OBS1340983268,Morus bassanus,Northern Gannet,4,L4652966,Cabo de Palos,376.360.189,-0.6890166,19/11/2021
OBS1442429279,Puffinus yelkouan/mauretanicus,Yelkouan/Balearic Shearwater,17,L4652966,Cabo de Palos,376.360.189,-0.6890166,19/11/2021
OBS1552638116,Gulosus aristotelis,European Shag,3,L4652966,Cabo de Palos,376.360.189,-0.6890166,19/11/2021
OBS1392507081,Anthus pratensis,Meadow Pipit,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,19/11/2021
OBS1395882432,Thalasseus sandvicensis,Sandwich Tern,4,L4652966,Cabo de Palos,376.360.189,-0.6890166,19/11/2021
OBS1343108471,Pluvialis apricaria,European Golden-Plover,9,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1412164607,Burhinus oedicnemus,Eurasian Thick-knee,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1425189262,Saxicola rubicola,European Stonechat,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1338296893,Phoenicurus ochruros,Black Redstart,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1321274632,Ardea cinerea,Gray Heron,14,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1410343924,Galerida cristata,Crested Lark,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1314364755,Himantopus himantopus,Black-winged Stilt,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1347776551,Egretta garzetta,Little Egret,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1422635428,Erithacus rubecula,European Robin,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1331311281,Falco tinnunculus,Eurasian Kestrel,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1314338802,Tringa totanus,Common Redshank,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1329699032,Tadorna tadorna,Common Shelduck,4,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1415973576,Curruca melanocephala,Sardinian Warbler,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1340459367,Platalea leucorodia,Eurasian Spoonbill,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1436788765,Tringa nebularia,Common Greenshank,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1406082732,Charadrius alexandrinus,Kentish Plover,5,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1441028228,Ichthyaetus audouinii,Audouin's Gull,14,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1395608138,Charadrius hiaticula,Common Ringed Plover,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1320785129,Thalasseus sandvicensis,Sandwich Tern,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1358028101,Larus michahellis,Yellow-legged Gull,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1387182855,Phylloscopus collybita,Common Chiffchaff,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,21/11/2021
OBS1384483628,Anthus pratensis,Meadow Pipit,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1444468110,Saxicola rubicola,European Stonechat,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1385798622,Larus michahellis,Yellow-legged Gull,8,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1397887714,Tringa nebularia,Common Greenshank,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1408580147,Cisticola juncidis,Zitting Cisticola,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1338629187,Erithacus rubecula,European Robin,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1366258756,Pica pica,Eurasian Magpie,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1360746557,Phoenicopterus roseus,Greater Flamingo,11,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1427213640,Curruca melanocephala,Sardinian Warbler,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1312866153,Egretta garzetta,Little Egret,7,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1366229981,Podiceps cristatus,Great Crested Grebe,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1344207003,Ardea cinerea,Gray Heron,10,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1323492518,Calidris alpina,Dunlin,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1337271143,Phalacrocorax carbo,Great Cormorant,8,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1362184400,Luscinia svecica,Bluethroat,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1410397729,Cettia cetti,Cetti's Warbler,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1354751302,Thalasseus sandvicensis,Sandwich Tern,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1351104776,Alcedo atthis,Common Kingfisher,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1444715024,Arenaria interpres,Ruddy Turnstone,12,L5170186,Rambla del Albujón,377.160.867,-0.8596158,23/11/2021
OBS1328478492,Bubulcus ibis,Cattle Egret,8,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,23/11/2021
OBS1366313633,Charadrius hiaticula,Common Ringed Plover,10,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,23/11/2021
OBS1386351363,Chroicocephalus ridibundus,Black-headed Gull,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,23/11/2021
OBS1430817610,Turdus merula,Eurasian Blackbird,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,23/11/2021
OBS1408888201,Egretta garzetta,Little Egret,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,23/11/2021
OBS1353592584,Pandion haliaetus,Osprey,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,23/11/2021
OBS1352846003,Chroicocephalus genei,Slender-billed Gull,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,23/11/2021
OBS1312780014,Saxicola rubicola,European Stonechat,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,23/11/2021
OBS1438958680,Ardea cinerea,Gray Heron,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,23/11/2021
